ts_utc,message_id,seq,headline
2025-10-30T10:02:10.860000+00:00,1433395552258883676,3,"⚠️ BREAKING: EUROZONE GDP QOQ PRELIM FLASH ACTUAL 0.2% (FORECAST 0.1%, PREVIOUS 0.1%) $MACRO"
2025-10-30T13:02:20.592000+00:00,1433440891560792168,1,"GERMAN HICP YOY PRELIM ACTUAL 2.3% (FORECAST 2.2%, PREVIOUS 2.4%) $MACRO GERMAN HICP MOM PRELIM ACTUAL 0.3% (FORECAST 0.2%, PREVIOUS 0.2%) $MACRO"
2025-10-30T13:02:20.592000+00:00,1433440891560792168,2,"GERMAN CPI YOY PRELIM ACTUAL 2.3% (FORECAST 2.2%, PREVIOUS 2.4%) $MACRO"
2025-10-30T13:16:49.441000+00:00,1433444535777759326,1,"ECB INTEREST RATE ACTUAL 2.15% (FORECAST 2.15%, PREVIOUS 2.15%) $MACRO"
2025-10-30T13:18:25.994000+00:00,1433444940750393407,1,"⚠️ BREAKING: ECB DEPOSIT RATE ACTUAL 2.00% (FORECAST 2%, PREVIOUS 2.00%) $MACRO ECB: Leaves interest rate on marginal lending facility unchanged at 2.40%. ECB: Inflation remains close to 2% medium-term target and ECB's assessment of inflation outlook is broadly unchanged. ECB: Robust labour market, solid private sector balance sheets and ECB's past interest rate cuts remain important sources of resilience. ECB: The economy has continued to grow despite challenging global environment."
2025-10-30T13:32:34.798000+00:00,1433448500892532967,1,MOO IMBALANCE S&P 500: -105.0 MLN NASDAQ 100: 40.7 MLN DOW 30: -18.7 MLN MAG 7: 37.4 MLN $MACRO
2025-10-30T15:20:00.287000+00:00,1433475535232696390,1,US Official: The Trump Administration agreed to delay the rule expanding the number of Chinese companies on the Commerce Department's entity list for a year.
2025-10-30T19:52:49.635000+00:00,1433544193254363278,1,MOC IMBALANCE S&P 500: 532.1 MLN NASDAQ 100: 1048.0 MLN DOW 30: 817.9 MLN MAG 7: 1211.1 MLN $MACRO
2025-10-30T20:24:25.806000+00:00,1433552146372235277,1,US Trade Representative Greer: Blackwells not on the table for China right now.
2025-10-30T23:32:02.044000+00:00,1433599358456299531,1,"JAPANESE JOBS/APPLICANTS RATIO ACTUAL 1.20 (FORECAST 1.2, PREVIOUS 1.20) $MACRO"
2025-10-30T23:32:02.044000+00:00,1433599358456299531,2,"TOKYO CPI OVERALL ACTUAL 2.8% (FORECAST 2.4%, PREVIOUS 2.5%) $MACRO"
2025-10-30T23:32:02.044000+00:00,1433599358456299531,3,"TOKYO CORE CPI YOY ACTUAL 2.8% (FORECAST 2.6%, PREVIOUS 2.5%) $MACRO"
2025-10-30T23:32:02.044000+00:00,1433599358456299531,4,"JAPANESE UNEMPLOYMENT RATE ACTUAL 2.6% (FORECAST 2.5%, PREVIOUS 2.6%) $MACRO Japan September jobs-applicants ratio: 1.20, steady from August - govt poll source: 1.20"
2025-10-30T23:52:18.020000+00:00,1433604458629300327,1,"⚠️ BREAKING: JAPANESE INDUSTRIAL OUTPUT PRELIM MOM SA ACTUAL 2.2% (FORECAST 1.5%, PREVIOUS -1.5%) $MACRO JAPANESE RETAIL SALES YOY ACTUAL 0.5% (FORECAST 0.7%, PREVIOUS -1.1%) $MACRO Japan Sept industrial output up 2.2% m/m: govt (According to source poll: 1.6%) Japan Sept retail sales up 0.5% y/y: govt (According to source poll +0.7%)"
2025-10-31T01:34:09.567000+00:00,1433630092315332669,1,"⚠️ BREAKING: CHINESE NBS MANUFACTURING PMI ACTUAL 49.0 (FORECAST 49.6, PREVIOUS 49.8) $MACRO China October official manufacturing PMI at 49.0 vs 49.8 in September"
2025-10-31T07:47:05.145000+00:00,1433723942291636274,1,"FRENCH CPI YOY NSA PRELIM ACTUAL 1% (FORECAST 1%, PREVIOUS 1.2%) $MACRO FRENCH HICP MOM PRELIM ACTUAL 0.1% (FORECAST 0.1%, PREVIOUS -1.1%) $MACRO FRENCH PPI MOM ACTUAL -0.2% (FORECAST -, PREVIOUS -0.2%) $MACRO"
2025-10-31T07:49:01.874000+00:00,1433724431888285738,1,"FRENCH HICP YOY PRELIM ACTUAL 0.9% (FORECAST 0.9%, PREVIOUS 1.1%) $MACRO FRENCH PPI YOY ACTUAL 0.1% (FORECAST -, PREVIOUS 0.1%) $MACRO"
2025-10-31T07:49:01.874000+00:00,1433724431888285738,2,"FRENCH CPI MOM NSA PRELIM ACTUAL 0.1% (FORECAST 0.1%, PREVIOUS -1.0%) $MACRO ECB's Muller: Current level of interest rates is appropriate. ECB's Muller: Economic situation has gradually improved."
2025-10-31T10:02:10.233000+00:00,1433757937494655098,1,"EUROZONE CORE CPI YOY FLASH ACTUAL 2.4% (FORECAST 2.3%, PREVIOUS 2.4%) $MACRO"
2025-10-31T10:02:10.233000+00:00,1433757937494655098,2,"⚠️ BREAKING: EUROZONE CPI YOY FLASH ACTUAL 2.1% (FORECAST 2.1%, PREVIOUS 2.2%) $MACRO"
2025-10-31T10:02:10.233000+00:00,1433757937494655098,3,"EUROZONE CPI MOM FLASH ACTUAL 0.2% (FORECAST 0.2%, PREVIOUS 0.1%) $MACRO"
2025-10-31T12:32:05.517000+00:00,1433795666450055268,1,"CANADIAN GDP MOM ACTUAL -0.3% (FORECAST 0%, PREVIOUS 0.2%) $MACRO"
2025-10-31T13:34:19.701000+00:00,1433811328753078354,1,"MOO IMBALANCE S&P 500: -93.1 MLN NASDAQ 100: 43.5 MLN DOW 30: -1.7 MLN MAG 7: 35.9 MLN $MACRO Russia plans to issue debut sovereign Yuan-denominated bonds total worth of up to $5 bln, - Sources."
2025-10-31T14:47:51.397000+00:00,1433829832747258051,1,FED-dated OIS trims December rate-cut odds to about 50%.
2025-10-31T15:50:50.552000+00:00,1433845683672187051,1,Trump: I will not start renegotiations with Canada.
2025-10-31T19:52:48.582000+00:00,1433906576703623260,1,MOC IMBALANCE S&P 500: 1507.8 MLN NASDAQ 100: 1098.3 MLN DOW 30: 631.5 MLN MAG 7: 726.8 MLN $MACRO
2025-11-03T07:33:39.510000+00:00,1434807726810071151,1,"⚠️ BREAKING: SWISS CPI YOY ACTUAL 0.1% (FORECAST 0.3%, PREVIOUS 0.2%) $MACRO"
2025-11-03T07:33:39.510000+00:00,1434807726810071151,2,"SWISS CPI MOM ACTUAL -0.3% (FORECAST -0.1%, PREVIOUS -0.2%) $MACRO SWISS CORE CPI YOY ACTUAL 0.5% (FORECAST 0.7%, PREVIOUS 0.7%) $MACRO"
2025-11-03T08:52:48.742000+00:00,1434827646532845638,1,"⚠️ BREAKING: FRENCH MANUFACTURING PMI ACTUAL 48.8 (FORECAST 48.3, PREVIOUS 48.3) $MACRO"
2025-11-03T08:56:58.984000+00:00,1434828696124133489,1,"⚠️ BREAKING: GERMAN MANUFACTURING PMI FINAL ACTUAL 49.6 (FORECAST 49.6, PREVIOUS 49.6) $MACRO"
2025-11-03T09:02:16.427000+00:00,1434830027576311808,1,"EUROZONE MANUFACTURING PMI FINAL ACTUAL 50.0 (FORECAST 50, PREVIOUS 50.0) $MACRO"
2025-11-03T09:32:02.454000+00:00,1434837518716506252,1,"⚠️ BREAKING: UK MANUFACTURING PMI FINAL ACTUAL 49.7 (FORECAST 49.6, PREVIOUS 49.6) $MACRO"
2025-11-03T14:46:56.095000+00:00,1434916764390785126,1,"US S&P MANUFACTURING PMI FINAL ACTUAL 52.5 (FORECAST 52.2, PREVIOUS 52.2) $MACRO"
2025-11-03T15:02:41.179000+00:00,1434920728360390807,1,"⚠️ BREAKING: US ISM MANUFACTURING PMI ACTUAL 48.7 (FORECAST 49.5, PREVIOUS 49.1) $MACRO US ISM MFG. PRICES PAID ACTUAL 58.0 (FORECAST 62.5, PREVIOUS 61.9) $MACRO US ISM MFG. NEW ORDERS INDEX ACTUAL 49.4 (FORECAST -, PREVIOUS 48.9) $MACRO US ISM MFG. EMPLOYMENT INDEX ACTUAL 46.0 (FORECAST -, PREVIOUS 45.3) $MACRO"
2025-11-03T15:09:27.548000+00:00,1434922432795377716,1,"Fed's Goolsbee: I'm not decided for what happens at the next Fed meeting, the threshold for cutting rates is higher than at the last two Fed meetings."
2025-11-03T20:03:25.301000+00:00,1434996410893471745,1,The US Treasury expects to borrow $569 bln in the fourth quarter.
2025-11-04T03:34:06.292000+00:00,1435109829029925016,1,"⚠️ BREAKING: RBA CASH RATE ACTUAL 3.60% (FORECAST 3.6%, PREVIOUS 3.60%) $MACRO RBA: annual GDP growth: 2.0% expected December 2025, 1.9% December 2026, 2.0% December 2027 Reserve Bank of Australia sets cash rate at 3.6% Reserve Bank of Australia at its meeting today: board decided to leave the cash rate unchanged at 3.60 per cent RBA: inflation increased recently RBA: Board Judgment That Increase in Underlying Inflation in September Quarter Due to Temporary Factors RBA: board focused on its mandate to deliver price stability and full employment and will do what it considers necessary to achiev…"
2025-11-04T21:49:37.271000+00:00,1435385524738195456,1,"NEW ZEALAND UNEMPLOYMENT RATE ACTUAL 5.3% (FORECAST 5.3%, PREVIOUS 5.2%) $MACRO NEW ZEALAND PARTICIPATION RATE ACTUAL 70.3% (FORECAST 70.5%, PREVIOUS 70.5%) $MACRO"
2025-11-05T07:01:02.653000+00:00,1435524294888132709,1,"GERMAN INDUSTRIAL ORDERS MOM ACTUAL 1.1% (FORECAST 0.9%, PREVIOUS -0.8%) $MACRO"
2025-11-05T08:19:20.139000+00:00,1435543997572448327,1,China bans foreign AI chips from state-funded data centres.
2025-11-05T08:56:55.804000+00:00,1435553458517315617,1,"GERMAN COMPOSITE PMI FINAL ACTUAL 53.9 (FORECAST 53.8, PREVIOUS 53.8) $MACRO"
2025-11-05T08:58:47.010000+00:00,1435553924949086218,1,"⚠️ BREAKING: GERMAN SERVICES PMI FINAL ACTUAL 54.6 (FORECAST 54.5, PREVIOUS 54.5) $MACRO"
2025-11-05T09:31:57.946000+00:00,1435562275539914852,1,"⚠️ BREAKING: UK SERVICES PMI FINAL ACTUAL 52.3 (FORECAST 51.1, PREVIOUS 51.1) $MACRO"
2025-11-05T09:31:57.946000+00:00,1435562275539914852,2,"UK COMPOSITE PMI FINAL ACTUAL 52.2 (FORECAST 51.1, PREVIOUS 51.1) $MACRO"
2025-11-05T13:17:04.380000+00:00,1435618925630062603,1,"US ADP EMPLOYMENT CHANGE ACTUAL 42K (FORECAST 30K, PREVIOUS -32K) $MACRO"
2025-11-05T14:47:18.679000+00:00,1435641634845884573,1,"US S&P SERVICES PMI FINAL ACTUAL 54.8 (FORECAST 55.2, PREVIOUS 55.2) $MACRO"
2025-11-05T15:02:32.249000+00:00,1435645466636320860,1,"⚠️ BREAKING: US ISM SERVICES PMI ACTUAL 52.4 (FORECAST 50.8, PREVIOUS 50.0) $MACRO US ISM SERVICES NEW ORDERS ACTUAL 56.2 (FORECAST 51, PREVIOUS 50.4) $MACRO"
2025-11-05T15:31:58.286000+00:00,1435652873932242996,1,"EIA CRUDE OIL INVENTORIES ACTUAL 5.202M (FORECAST -0.286M, PREVIOUS -6.858M) $MACRO EIA DISTILLATE INVENTORIES ACTUAL -0.643M (FORECAST -2.5M, PREVIOUS -3.362M) $MACRO EIA GASOLINE INVENTORIES ACTUAL -4.729M (FORECAST -1.847M, PREVIOUS -5.941M) $MACRO"
2025-11-05T19:37:35.500000+00:00,1435714686288007248,1,Trump: May be working on a plan with China and Russia to denuclearise.
2025-11-06T00:32:13.703000+00:00,1435788834045431949,1,"AUSTRALIAN TRADE BALANCE ACTUAL 3,938M (FORECAST 4000M, PREVIOUS 1,825M) $MACRO"
2025-11-06T00:32:13.703000+00:00,1435788834045431949,2,"AUSTRALIAN EXPORTS ACTUAL 7.9% (FORECAST -, PREVIOUS -7.8%) $MACRO"
2025-11-06T00:32:13.703000+00:00,1435788834045431949,3,"AUSTRALIAN IMPORTS ACTUAL 1.1% (FORECAST -, PREVIOUS 3.2%) $MACRO Australia Sept Balance Goods A$+3,938 mln, Seasonally Adjusted: A$+4,000 mln Australia September goods exports increased by 7.9% month over month: seasonally adjusted Japan S&P Global October Services PMI at 53.1 vs flash 52.4"
2025-11-06T07:01:09.833000+00:00,1435886712868835449,1,"GERMAN INDUSTRIAL PRODUCTION MOM ACTUAL 1.3% (FORECAST 3%, PREVIOUS -4.3%) $MACRO"
2025-11-06T07:03:00.521000+00:00,1435887177127952405,1,"GERMAN INDUSTRIAL PRODUCTION YOY SA ACTUAL -1% (FORECAST 0.1%, PREVIOUS -4.20%) $MACRO"
2025-11-06T12:04:15.136000+00:00,1435962987557949574,1,"⚠️ BREAKING: BOE BANK RATE ACTUAL 4% (FORECAST 4%, PREVIOUS 4.00%) $MACRO Bank of England: Monetary policy committee votes to keep bank rate at 4% BOE MPC VOTE HIKE ACTUAL 0 (FORECAST -, PREVIOUS 0) $MACRO BOE MPC VOTE CUT ACTUAL 4 (FORECAST -, PREVIOUS 2) $MACRO BOE MPC VOTE UNCHANGED ACTUAL 5 (FORECAST -, PREVIOUS 7) $MACRO BOE continues: Monetary policy restrictiveness decreased with bank rate reduction BOE forecast shows CPI in one year time at 2.5% based on market interest rates BOE MPC: More evidence needed to be sure CPI is on track to return to 2% BOE MPC: CPI could stay high with admi…"
2025-11-06T12:04:15.136000+00:00,1435962987557949574,2,"BoE MPC: More evidence is needed to be sure that CPI is on track to return to 2%. sterling trims gains after BoE decision, last up 0.1% to $1.3066"
2025-11-06T13:43:01.777000+00:00,1435987845692264538,1,"Fed's Goolsbee: I maybe reluctant to continue the rate cutting cycle. Fed's Goolsbee: There's very little private sector information about inflation, it will be some time before we see any problems. Fed's Goolsbee: We can't count on inflation being transitory."
2025-11-06T16:04:45.148000+00:00,1436023511415259150,1,US House Speaker Johnson: I am less optimistic about the shutdown ending.
2025-11-06T17:05:44.110000+00:00,1436038858213953568,1,Fed's Hammack: It is not obvious that the US central bank should cut interest rates again given inflation. US 30-year fixed rate mortgage averages 6.22% in the November 6th week vs 6.17% the prior week - Freddie Mac.
2025-11-06T21:58:13.076000+00:00,1436112463912239215,1,Tesla Shareholders approve Musk's $1 trillion pay package. $TSLA
2025-11-07T13:32:03.065000+00:00,1436347470719357078,1,"CANADIAN UNEMPLOYMENT RATE ACTUAL 6.9% (FORECAST 7.1%, PREVIOUS 7.1%) $MACRO CANADIAN AVERAGE HOURLY EARNINGS YOY ACTUAL 4.00% (FORECAST 3.45%, PREVIOUS 3.60%) $MACRO"
2025-11-07T13:32:03.065000+00:00,1436347470719357078,2,"⚠️ BREAKING: CANADIAN EMPLOYMENT CHANGE ACTUAL 66.6K (FORECAST -5K, PREVIOUS 60.4K) $MACRO CANADIAN PARTICIPATION RATE ACTUAL 65.3% (FORECAST 65.2%, PREVIOUS 65.2%) $MACRO"
2025-11-07T15:02:33.783000+00:00,1436370248801456304,1,"⚠️ BREAKING: UNIVERSITY MICHIGAN SENTIMENT PRELIM ACTUAL 50.3 (FORECAST 53, PREVIOUS 53.6) $MACRO UNIVERSITY MICHIGAN EXPECTATIONS PRELIM ACTUAL 49.0 (FORECAST 50, PREVIOUS 50.3) $MACRO"
2025-11-07T19:46:45.359000+00:00,1436441768294879313,1,Democratic US Senator Schumer's Aide: Democrats are proposing to reopen the government with a clean CR and a bipartisan minibus.
2025-11-10T14:50:07.708000+00:00,1437454283133161604,1,UK's Chancellor Reeves: It would be possible to stick with manifesto commitments but it would require deep cuts in capital spending. Fed's Musalem: Higher-income households consuming from wealth effect. Fed's Musalem: Consumer balance sheets are okay. Fed's Musalem: Lower-income folks are taking on more credit-card debt. UK's Chancellor Reeves: Sticking to election vows would need capital spending cuts. Fed's Musalem: Consumer balance sheets are ok. The consumer isn't indebted.
2025-11-10T17:06:30.979000+00:00,1437488606259314701,1,Switzerland is said to be close to agreeing on a 15% tariff deal with the US.
2025-11-10T17:46:42.512000+00:00,1437498720961695835,1,The EU eyes banning Huawei from the mobile networks of member countries.
2025-11-10T23:52:12.874000+00:00,1437590703567016028,1,"JAPANESE CURRENT ACCOUNT NSA YEN ACTUAL 4,483.3B (FORECAST 2456.6B, PREVIOUS 3,775.8B) $MACRO"
2025-11-11T07:02:34.041000+00:00,1437699005390913659,1,"UK UNEMPLOYMENT RATE ACTUAL 5.0% (FORECAST 4.9%, PREVIOUS 4.8%) $MACRO UK EMPLOYMENT CHANGE 3M/3M ACTUAL -22K (FORECAST 5K, PREVIOUS 91K) $MACRO"
2025-11-11T07:02:34.041000+00:00,1437699005390913659,2,"UK UNEMPLOYMENT CHANGE ACTUAL 29.0K (FORECAST 20.3K, PREVIOUS 25.8K) $MACRO UK AVERAGE EARNINGS (EX-BONUS) ACTUAL 4.6% (FORECAST 4.6%, PREVIOUS 4.7%) $MACRO"
2025-11-11T07:02:34.041000+00:00,1437699005390913659,3,"UK EMPLOYMENT CHANGE SA ACTUAL -32K (FORECAST -3K, PREVIOUS -10K) $MACRO"
2025-11-11T10:02:14.437000+00:00,1437744221648982119,1,"GERMAN ZEW CURRENT CONDITIONS ACTUAL -78.7 (FORECAST -78.2, PREVIOUS -80.0) $MACRO"
2025-11-11T10:02:14.437000+00:00,1437744221648982119,2,"⚠️ BREAKING: GERMAN ZEW ECONOMIC SENTIMENT ACTUAL 38.5 (FORECAST 41, PREVIOUS 39.3) $MACRO EUROZONE ZEW SURVEY EXPECTATIONS ACTUAL 25 (FORECAST -, PREVIOUS 22.7) $MACRO"
2025-11-11T18:24:49.842000+00:00,1437870702584660128,1,CFPB sees sufficient funds for operations until at least December 31st. Trump on House Shutdown Vote: I think they'll vote positively. AMD CEO Su: Customers not levelling off AI investments. $AMD
2025-11-12T07:02:03.022000+00:00,1438061263153401937,1,"GERMAN CPI FINAL YOY ACTUAL 2.3% (FORECAST 2.3%, PREVIOUS 2.3%) $MACRO"
2025-11-12T07:02:03.022000+00:00,1438061263153401937,2,"GERMAN HICP FINAL YOY ACTUAL 2.3% (FORECAST 2.3%, PREVIOUS 2.3%) $MACRO GERMAN CPI FINAL MOM ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO"
2025-11-12T13:04:15.572000+00:00,1438152416074924055,1,"OPEC: OPEC+ crude output averaged 43.02 million bpd in October, down 73,000 bpd from September, despite the OPEC+ output hike agreement. OPEC forecasts world demand for OPEC crude will average 43 million bpd in 2026 (down 100,000 bpd from the previous forecast) OPEC leaves forecast for global oil demand growth in 2026 unchanged at 1.38 million bpd. OPEC keeps 2026 non-doc supply-growth forecast at 630,000 b/d. OPEC flips Q3 oil market view to surplus on US supply growth OPEC: Trade-related challenges and US debt yields call for close monitoring Iran crude output fell by 66,000 b/d in October t…"
2025-11-12T13:27:47.756000+00:00,1438158339203924070,1,"US Treasury Secretary Bessent: We will see substantial tariff news next couple days. US Treasury Secretary Bessent: We are going to unveil tariff relief on coffee, other items. US Treasury Secretary Bessent: Bananas and other fruits are also set for tariff relief"
2025-11-12T16:35:07.057000+00:00,1438205480248807527,1,French lawmakers in lower house of Parliament approve article suspending pension reform.
2025-11-12T17:43:59.538000+00:00,1438222813130657924,1,WH Sr. Adviser Hassett: GDP could be between 1.5% to 2% this quarter.
2025-11-12T17:46:12.974000+00:00,1438223372801540131,1,WH Sr. Adviser Hassett: GDP for the year will be about 2%. WH Sr. Adviser Hassett: Supply-side policies will allow growth without inflation. WH Sr. Adviser Hassett: Inflation isn't all the way where you want it to be.
2025-11-12T23:52:25.224000+00:00,1438315531097604206,1,"JAPANESE PPI MOM ACTUAL 0.4% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO"
2025-11-12T23:52:25.224000+00:00,1438315531097604206,2,"JAPANESE PPI YOY ACTUAL 2.7% (FORECAST 2.5%, PREVIOUS 2.7%) $MACRO"
2025-11-13T00:33:16.084000+00:00,1438325810749640834,1,"AUSTRALIAN UNEMPLOYMENT RATE ACTUAL 4.3% (FORECAST 4.4%, PREVIOUS 4.5%) $MACRO AUSTRALIAN PARTICIPATION RATE ACTUAL 67.0% (FORECAST 67%, PREVIOUS 67.0%) $MACRO"
2025-11-13T00:33:16.084000+00:00,1438325810749640834,2,"⚠️ BREAKING: AUSTRALIAN EMPLOYMENT CHANGE ACTUAL 42.2K (FORECAST 20K, PREVIOUS 14.9K) $MACRO AUSTRALIAN FULL TIME EMPLOYMENT CHG. ACTUAL 55.3K (FORECAST -, PREVIOUS 8.7K) $MACRO"
2025-11-13T07:02:17.361000+00:00,1438423711161127054,1,"UK GDP ESTIMATE MOM ACTUAL -0.1% (FORECAST 0%, PREVIOUS 0.1%) $MACRO UK CONSTRUCTION OUTPUT MOM ACTUAL 0.2% (FORECAST 0%, PREVIOUS -0.3%) $MACRO UK SERVICES MOM ACTUAL 0.2% (FORECAST 0.1%, PREVIOUS 0.0%) $MACRO"
2025-11-13T07:02:17.361000+00:00,1438423711161127054,2,"⚠️ BREAKING: UK GDP QOQ PRELIM ACTUAL 0.1% (FORECAST 0.2%, PREVIOUS 0.3%) $MACRO UK BUSINESS INVESTMENT QOQ PRELIM ACTUAL -0.26% (FORECAST 0.4%, PREVIOUS -1.1%) $MACRO"
2025-11-13T07:02:17.361000+00:00,1438423711161127054,3,"UK MANUFACTURING PRODUCTION MOM ACTUAL -1.7% (FORECAST -0.3%, PREVIOUS 0.7%) $MACRO"
2025-11-13T07:02:17.361000+00:00,1438423711161127054,4,"UK GDP YOY PRELIM ACTUAL 1.3% (FORECAST 1.4%, PREVIOUS 1.4%) $MACRO UK INDUSTRIAL PRODUCTION YOY ACTUAL -2.5% (FORECAST -1.3%, PREVIOUS -0.7%) $MACRO UK INDUSTRIAL PRODUCTION MOM ACTUAL -2% (FORECAST -0.2%, PREVIOUS 0.4%) $MACRO UK GOODS TRADE BALANCE ACTUAL -18.883B (FORECAST -20.752B, PREVIOUS -21.18B) $MACRO"
2025-11-13T12:19:16.879000+00:00,1438503484801548378,1,"UK GDP ESTIMATE 3M/3M ACTUAL 0.1% (FORECAST -, PREVIOUS 0.3%) $MACRO"
2025-11-13T12:19:16.879000+00:00,1438503484801548378,2,"UK GDP ESTIMATE YOY ACTUAL 1.1% (FORECAST -, PREVIOUS 1.3%) $MACRO"
2025-11-13T14:36:33.821000+00:00,1438538033040330762,1,"WH Sr. Adviser Hassett: We could get the September jobs report next week, it's already been cooked. Russian oil processing falls around 6% August-October yr/yr by around 300,000 bpd at the peak of Ukraine drone attacks - Sources and data show."
2025-11-13T17:02:25.729000+00:00,1438574741203189760,1,"EIA CRUDE OIL INVENTORIES ACTUAL 6.413M (FORECAST 1.5M, PREVIOUS 5.202M) $MACRO"
2025-11-13T20:52:42.266000+00:00,1438632691959595123,1,MOC IMBALANCE S&P 500: 1155.9 MLN NASDAQ 100: 710.5 MLN DOW 30: 472.3 MLN MAG 7: 312.9 MLN $MACRO
2025-11-13T21:20:02.894000+00:00,1438639573251920143,1,"WH Sr. Adviser Hassett: We will see 60,000 job losses due to the shutdown."
2025-11-14T02:02:16.978000+00:00,1438710599948435466,1,"⚠️ BREAKING: CHINESE INDUSTRIAL OUTPUT YOY ACTUAL 4.9% (FORECAST 5.5%, PREVIOUS 6.5%) $MACRO"
2025-11-14T02:02:16.978000+00:00,1438710599948435466,2,"CHINESE RETAIL SALES YOY ACTUAL 2.9% (FORECAST 2.8%, PREVIOUS 3.0%) $MACRO"
2025-11-14T02:02:16.978000+00:00,1438710599948435466,3,"CHINESE URBAN INVESTMENT YTD YOY ACTUAL -1.7% (FORECAST -0.8%, PREVIOUS -0.5%) $MACRO"
2025-11-14T02:02:16.978000+00:00,1438710599948435466,4,"CHINESE UNEMPLOYMENT RATE ACTUAL 5.100% (FORECAST 5.2%, PREVIOUS 5.200%) $MACRO"
2025-11-14T07:47:23.704000+00:00,1438797450252128328,1,"FRENCH CPI YOY NSA ACTUAL 0.9% (FORECAST 1%, PREVIOUS 1.0%) $MACRO"
2025-11-14T07:47:23.704000+00:00,1438797450252128328,2,"FRENCH HICP YOY FINAL ACTUAL 0.8% (FORECAST 0.9%, PREVIOUS 0.9%) $MACRO"
2025-11-14T07:47:23.704000+00:00,1438797450252128328,3,"FRENCH HICP MOM FINAL ACTUAL 0.1% (FORECAST 0.1%, PREVIOUS 0.1%) $MACRO"
2025-11-14T07:47:23.704000+00:00,1438797450252128328,4,"FRENCH CPI MOM NSA ACTUAL 0.1% (FORECAST 0.1%, PREVIOUS 0.1%) $MACRO"
2025-11-14T10:02:18.458000+00:00,1438831402111078451,1,"⚠️ BREAKING: EUROZONE GDP QOQ FLASH ESTIMATE ACTUAL 0.2% (FORECAST 0.2%, PREVIOUS 0.2%) $MACRO"
2025-11-14T10:02:18.458000+00:00,1438831402111078451,2,"EUROZONE GDP YOY FLASH ESTIMATE ACTUAL 1.4% (FORECAST 1.3%, PREVIOUS 1.3%) $MACRO"
2025-11-14T11:24:23.666000+00:00,1438852059930824798,1,UK's Chancellor Reeves to freeze rather than lower UK income-tax thresholds
2025-11-14T12:51:21.708000+00:00,1438873945984995408,1,US Labour Sec. Chavez-Deremer: I am unsure if the BLS will be able to release the October CPI.
2025-11-14T13:12:53.301000+00:00,1438879363318681742,1,US Commerce Department: US Q3 GDP second reading to be released November 26th at 8:30 AM ET. US House Speaker Johnson: We will aim to get all funding bills by January.
2025-11-14T13:14:53.547000+00:00,1438879867666956438,1,"US Commerce Department: The October Personal Income, Spending, and PCE Inflation Index is to be released on November 26th at 10 AM."
2025-11-14T13:59:54.884000+00:00,1438891197895802890,1,US Trade Representative Greer: The US is to announce food tariff exclusions today. Food exclusions to apply to countries with and without deals. Strategy's Saylor: Strategy is buying quite a lot of Bitcoin.
2025-11-14T14:32:46.846000+00:00,1438899468903645337,1,MOO IMBALANCE S&P 500: -336.7 MLN NASDAQ 100: -26.2 MLN DOW 30: -70.4 MLN MAG 7: 2.0 MLN $MACRO
2025-11-14T18:05:37.774000+00:00,1438953034058174685,1,White House Memo: Alibaba helps China military target the US - FT. $BABA
2025-11-14T20:07:16.112000+00:00,1438983645506437141,1,BLS: The US Employment Situation report for September will be released on November 20th.
2025-11-14T20:52:41.444000+00:00,1438995076377350206,1,MOC IMBALANCE S&P 500: -92.1 MLN NASDAQ 100: 37.6 MLN DOW 30: -2.3 MLN MAG 7: -75.9 MLN $MACRO
2025-11-16T15:34:16.093000+00:00,1439639718458298480,1,"FOMC MEETING MINUTES. ACTUAL - (FORECAST -, PREVIOUS -) $MACRO"
2025-11-16T23:52:35.448000+00:00,1439765125442830621,1,"JAPANESE GDP QOQ ACTUAL -0.4% (FORECAST -0.6%, PREVIOUS 0.5%) $MACRO"
2025-11-16T23:52:35.448000+00:00,1439765125442830621,2,"⚠️ BREAKING: JAPANESE GDP QOQ ANNUALISED ACTUAL -1.8% (FORECAST -2.4%, PREVIOUS 2.2%) $MACRO"
2025-11-17T13:33:23.606000+00:00,1439971687188922462,1,"CANADIAN CPI MOM ACTUAL 0.2% (FORECAST 0.2%, PREVIOUS 0.1%) $MACRO"
2025-11-17T13:33:23.606000+00:00,1439971687188922462,2,"⚠️ BREAKING: CANADIAN CPI YOY ACTUAL 2.2% (FORECAST 2.1%, PREVIOUS 2.4%) $MACRO CANADIAN CPI TRIM ACTUAL 3% (FORECAST 3%, PREVIOUS 3.1%) $MACRO CANADIAN CPI MEDIAN ACTUAL 2.9% (FORECAST 3%, PREVIOUS 3.2%) $MACRO NY FED MANUFACTURING ACTUAL 18.70 (FORECAST -, PREVIOUS 10.70) $MACRO CANADIAN CORE CPI MOM ACTUAL 0.3% (FORECAST -, PREVIOUS 0.3%) $MACRO BOC CORE CPI MOM ACTUAL 0.6% (FORECAST -, PREVIOUS 0.2%) $MACRO CANADIAN CPI COMMON ACTUAL 2.7% (FORECAST -, PREVIOUS 2.7%) $MACRO BOC CORE CPI YOY ACTUAL 2.9% (FORECAST -, PREVIOUS 2.8%) $MACRO Canadian CPI October 2025 Report https://www150.statca…"
